"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","Event Length mm","Event Weight g","CTH Count"
"384.1B7971B699","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/27/2018 7:09:00 AM","NA","0","LEMHIR","6/27/2018 11:23:00 AM","59","3.2","1"
"384.1B7971B744","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","58","2","1"
"384.1B7971B76B","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","57","1.9","1"
"384.1B7971B7C4","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/27/2018 7:09:00 AM","NA","0","LEMHIR","6/27/2018 11:23:00 AM","58","2.8","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/27/2018 7:09:00 AM","NA","0","LEMHIR","6/27/2018 11:23:00 AM","59","2.7","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:26:16 PM","01","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:26:18 PM","02","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:26:21 PM","03","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:26:23 PM","04","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:28:51 PM","A1","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:28:51 PM","A2","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:28:52 PM","A3","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:28:52 PM","A4","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:29:01 PM","C1","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:29:02 PM","C2","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:29:02 PM","C3","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:29:02 PM","C4","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:29:05 PM","91","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:29:05 PM","92","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/17/2019 8:29:05 PM","93","150","","","","","1"
"384.1B7971B7DE","Chinook","Wild Fish or Natural Production","Recapture","Trap or Weir","LLRTP","10/29/2018 6:40:00 AM","NA","0","LLRTP","10/29/2018 7:23:00 AM","90","8","1"
"384.1B7971B7EE","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","60","","1"
"384.1B7971B7EE","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","6/26/2018 8:45:00 AM","NA","0","LEMHIR","6/26/2018 12:50:00 PM","55","","1"
"384.1B7971B911","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/22/2018 6:52:00 AM","NA","0","LEMHIR","6/22/2018 11:18:00 AM","55","2.4","1"
"384.1B7971B998","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","66","3.9","1"
"384.1B7971BAD0","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","67","","1"
"384.1B7971BAE2","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","59","2.7","1"
"384.1B7971BB3F","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","58","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","57","2.1","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 12:26:25 AM","01","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 12:26:26 AM","02","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 12:26:27 AM","02","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 12:26:30 AM","03","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 12:26:31 AM","04","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 12:26:32 AM","04","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:41 AM","A1","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:42 AM","A2","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:42 AM","A3","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:42 AM","A4","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:53 AM","C1","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:53 AM","C2","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:53 AM","C3","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:53 AM","C4","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:56 AM","91","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:56 AM","92","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/13/2019 1:06:57 AM","93","150","","","","","1"
"384.1B7971BB88","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","6/26/2018 8:45:00 AM","NA","0","LEMHIR","6/26/2018 12:50:00 PM","54","","1"
"384.1B7971BCB6","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","54","","1"
"384.1B7971BCE1","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/27/2018 7:09:00 AM","NA","0","LEMHIR","6/27/2018 11:23:00 AM","56","2.5","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","62","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 5:21:07 AM","01","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 5:21:09 AM","02","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 5:21:10 AM","02","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 5:21:12 AM","03","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 6:18:34 AM","A1","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 6:18:34 AM","A2","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 6:18:51 AM","C1","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 6:18:51 AM","C2","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 6:18:53 AM","91","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/31/2019 6:18:53 AM","92","150","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/5/2019 12:28:15 AM","01","170","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/5/2019 12:28:18 AM","02","170","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/5/2019 12:28:19 AM","02","170","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/5/2019 12:28:21 AM","03","170","","","","","1"
"384.1B7971BD12","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/5/2019 12:28:24 AM","04","170","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","65","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:22:12 AM","01","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:22:13 AM","01","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:22:16 AM","02","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:22:19 AM","03","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:50:06 AM","A1","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:50:06 AM","A2","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:50:32 AM","C1","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:50:32 AM","C2","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:50:35 AM","91","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/22/2019 10:50:36 AM","92","150","","","","","1"
"384.1B7971BD39","Chinook","Wild Fish or Natural Production","Recapture","Trap or Weir","LLRTP","10/14/2018 6:03:00 AM","NA","0","LLRTP","10/14/2018 9:25:00 AM","103","12.6","1"
"384.1B7971BD57","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","64","","1"
"384.1B7971BEB2","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","72","","1"
"384.1B7971BEB3","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","63","","1"
"384.1B7971BF01","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","60","","1"
"384.1B7971BF86","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","57","","1"
"384.1B7971BFF3","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","68","","1"
"384.1B7971BFF3","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","BHC","4/12/2019 8:59:27 PM","02","120","","","","","1"
"384.1B7971C01E","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/27/2018 7:09:00 AM","NA","0","LEMHIR","6/27/2018 11:23:00 AM","59","2.7","1"
"384.1B7971C01E","Chinook","Wild Fish or Natural Production","Observation","Instream Remote Detection System","S2I","10/16/2018 4:14:33 AM","01","100","","","","","1"
"384.1B7971C035","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","60","","1"
"384.1B7971C03F","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/20/2018 11:00:00 AM","NA","0","LEMHIR","6/20/2018 3:57:00 PM","59","3.2","1"
"384.1B7971C0C4","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","66","3.6","1"
"384.1B7971C0E8","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","67","","1"
"384.1B7971C108","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/20/2018 11:00:00 AM","NA","0","LEMHIR","6/20/2018 3:57:00 PM","64","3.1","1"
"384.1B7971C147","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/22/2018 12:13:00 PM","NA","0","LEMHIR","6/22/2018 12:14:00 PM","55","1.1","1"
"384.1B7971C1B4","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/27/2018 7:09:00 AM","NA","0","LEMHIR","6/27/2018 11:23:00 AM","60","3.2","1"
"384.1B7971C1D3","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","63","","1"
"384.1B7971C211","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 5:30:00 AM","NA","0","LEMHIR","6/24/2018 7:08:00 AM","57","2.9","1"
"384.1B7971C233","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","62","3.3","1"
"384.1B7971C26F","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","67","","1"
"384.1B7971C26F","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/20/2019 3:27:56 PM","01","150","","","","","1"
"384.1B7971C26F","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/20/2019 3:27:57 PM","02","150","","","","","1"
"384.1B7971C26F","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/20/2019 3:28:00 PM","03","150","","","","","1"
"384.1B7971C26F","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/20/2019 3:28:02 PM","04","150","","","","","1"
"384.1B7971C29A","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","70","","1"
"384.1B7971C2F8","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","73","","1"
"384.1B7971C2F8","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","6/27/2018 7:09:00 AM","NA","0","LEMHIR","6/27/2018 11:23:00 AM","70","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","68","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/10/2019 11:43:23 PM","01","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/10/2019 11:43:25 PM","02","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/10/2019 11:43:28 PM","03","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2019 1:05:31 AM","A1","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2019 1:05:31 AM","A2","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2019 1:06:00 AM","C1","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2019 1:06:00 AM","C2","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2019 1:06:02 AM","91","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","5/11/2019 1:06:02 AM","92","150","","","","","1"
"384.1B7971C34E","Chinook","Wild Fish or Natural Production","Recapture","Trap or Weir","LLRTP","5/1/2019 7:08:43 AM","NA","0","LLRTP","5/1/2019 7:08:43 AM","117","18.6","1"
"384.1B7971C37B","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","64","","1"
"384.1B7971C3CA","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","59","3.3","1"
"384.1B7971C3CA","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","6/26/2018 8:45:00 AM","NA","0","LEMHIR","6/26/2018 12:50:00 PM","56","2.8","1"
"384.1B7971C3FA","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","60","3.4","1"
"384.1B7971C47D","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/27/2018 7:09:00 AM","NA","0","LEMHIR","6/27/2018 11:23:00 AM","69","3.9","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","6/24/2018 7:30:00 AM","NA","0","LEMHIR","6/24/2018 1:20:00 PM","73","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/16/2019 10:24:19 AM","01","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/16/2019 10:24:21 AM","02","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/16/2019 10:24:24 AM","03","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/16/2019 10:24:26 AM","04","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","4/16/2019 10:24:27 AM","04","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:30:42 PM","01","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:30:44 PM","02","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:30:46 PM","03","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:30:48 PM","04","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:31:56 PM","A1","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:31:56 PM","A2","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:31:56 PM","A3","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:31:56 PM","A4","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:31:59 PM","31","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 5:31:59 PM","32","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 7:38:50 PM","91","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 7:38:50 PM","92","150","","","","","1"
"384.1B7971C60E","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/18/2019 7:38:51 PM","93","150","","","","","1"
