"Tag Code","Mark Species Name","Event Type Name","Event Site Name","Event Site Code Value","Event Site Info Name","Event Site Info Code","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:02:52 AM","A2","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:02:52 AM","A3","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:02:53 AM","A4","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:03:03 AM","C1","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:03:03 AM","C2","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:03:03 AM","C3","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:03:03 AM","C4","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:03:06 AM","91","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:03:06 AM","92","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/18/2016 5:03:06 AM","93","150","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/13/2016 8:40:49 PM","A1","140","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/13/2016 8:40:49 PM","A2","140","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/13/2016 8:41:01 PM","C1","140","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/13/2016 8:41:01 PM","C2","140","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/13/2016 8:41:03 PM","91","140","","","1"
"3D9.1C2D56F9BA","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/13/2016 8:41:03 PM","92","140","","","1"
"3D9.1C2D56FB8F","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/21/2015 8:00:00 AM","NA","0","LEMHIR","7/21/2015 10:00:00 AM","1"
"3D9.1C2D56FB9C","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","9/17/2015 7:55:00 AM","NA","0","HAYDNC","9/17/2015 5:16:00 PM","1"
"3D9.1C2D56FB9C","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","11/2/2015 9:38:21 AM","A4","120","","","1"
"3D9.1C2D56FB9C","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","11/2/2015 9:41:02 AM","A6","120","","","1"
"3D9.1C2D56FB9C","Chinook","Recapture","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","11/2/2015 7:23:00 AM","NA","0","HAYDNC","11/2/2015 7:58:00 AM","1"
"3D9.1C2D56FE9C","Chinook","Mark","BTIMBC - Big Timber Creek, Lemhi River Basin","BTIMBC","Big Timber Creek, Lemhi River Basin","BTIMBC","8/6/2015 7:15:00 AM","NA","0","BTIMBC","8/6/2015 11:27:00 AM","1"
"3D9.1C2D56FEC6","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","8/21/2015 8:11:00 AM","NA","0","LEMHIR","8/21/2015 2:00:00 PM","1"
"3D9.1C2D56FF0A","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","8/21/2015 8:11:00 AM","NA","0","LEMHIR","8/21/2015 2:00:00 PM","1"
"3D9.1C2D56FF0A","Chinook","Observation","LLR - Lower Lemhi River","LLR","Lower Lemhi River","LLR","1/11/2016 7:21:49 AM","A1","110","","","1"
"3D9.1C2D5700B0","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/22/2015 8:00:00 AM","NA","0","LEMHIR","7/22/2015 9:00:00 AM","1"
"3D9.1C2D5700E3","Chinook","Mark","BTIMBC - Big Timber Creek, Lemhi River Basin","BTIMBC","Big Timber Creek, Lemhi River Basin","BTIMBC","8/6/2015 7:15:00 AM","NA","0","BTIMBC","8/6/2015 11:27:00 AM","1"
"3D9.1C2D57027E","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/21/2015 8:00:00 AM","NA","0","LEMHIR","7/21/2015 10:00:00 AM","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:16:17 AM","01","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:16:20 AM","02","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:16:23 AM","03","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:16:25 AM","04","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:21 AM","B1","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:21 AM","B2","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:21 AM","B3","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:21 AM","B4","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:32 AM","C1","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:32 AM","C2","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:32 AM","C3","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:32 AM","C4","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:35 AM","91","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:35 AM","92","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/24/2016 11:47:35 AM","93","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/21/2016 7:22:08 AM","A1","140","","","1"
"3D9.1C2D57027E","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/21/2016 7:22:08 AM","A2","140","","","1"
"3D9.1C2D57027E","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/21/2016 7:22:31 AM","C1","140","","","1"
"3D9.1C2D57027E","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/21/2016 7:22:31 AM","C2","140","","","1"
"3D9.1C2D57027E","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/21/2016 7:22:33 AM","91","140","","","1"
"3D9.1C2D57027E","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/21/2016 7:22:33 AM","92","140","","","1"
"3D9.1C2D57027E","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/26/2016 11:34:36 AM","01","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/26/2016 11:34:38 AM","02","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/26/2016 11:34:40 AM","03","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/26/2016 11:34:43 AM","04","150","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 1:49:18 AM","01","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 1:49:22 AM","02","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 1:49:24 AM","03","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 1:49:28 AM","04","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:08 AM","A1","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:08 AM","A2","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:08 AM","A3","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:08 AM","A4","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:16 AM","C1","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:16 AM","C2","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:16 AM","C3","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:16 AM","C4","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:47 AM","81","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:48 AM","82","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:49 AM","83","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:49 AM","84","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:50 AM","85","170","","","1"
"3D9.1C2D57027E","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/29/2016 2:14:50 AM","86","170","","","1"
"3D9.1C2D5707CF","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","8/21/2015 8:11:00 AM","NA","0","LEMHIR","8/21/2015 2:00:00 PM","1"
"3D9.1C2D5707DB","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","8/21/2015 8:11:00 AM","NA","0","LEMHIR","8/21/2015 2:00:00 PM","1"
"3D9.1C2D5707E3","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","8/21/2015 8:11:00 AM","NA","0","LEMHIR","8/21/2015 2:00:00 PM","1"
"3D9.1C2D5707E3","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/15/2016 1:15:18 PM","B1","140","","","1"
"3D9.1C2D5707E3","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/15/2016 1:15:18 PM","B2","140","","","1"
"3D9.1C2D5707E3","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/15/2016 1:15:29 PM","C1","140","","","1"
"3D9.1C2D5707E3","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/15/2016 1:15:30 PM","C2","140","","","1"
"3D9.1C2D5707E3","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/15/2016 1:15:32 PM","91","140","","","1"
"3D9.1C2D5707E3","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/15/2016 1:15:32 PM","92","140","","","1"
"3D9.1C2D57088B","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/22/2015 8:00:00 AM","NA","0","LEMHIR","7/22/2015 9:00:00 AM","1"
"3D9.1C2D57088B","Chinook","Observation","BCC - BON PH2 Corner Collector","BCC","BON PH2 Corner Collector","BCC","4/30/2016 4:32:37 AM","01","100","","","1"
"3D9.1C2D57088B","Chinook","Observation","BCC - BON PH2 Corner Collector","BCC","BON PH2 Corner Collector","BCC","4/30/2016 4:32:38 AM","01","100","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 7:57:18 PM","01","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 7:57:20 PM","02","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 7:57:23 PM","03","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 7:57:25 PM","04","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:44 PM","A1","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:44 PM","A2","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:44 PM","A3","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:44 PM","A4","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:54 PM","C1","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:55 PM","C2","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:55 PM","C3","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:55 PM","C4","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:57 PM","91","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:58 PM","92","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/20/2016 8:23:58 PM","93","150","","","1"
"3D9.1C2D57088B","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/16/2016 9:44:42 AM","A1","140","","","1"
"3D9.1C2D57088B","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/16/2016 9:44:42 AM","A2","140","","","1"
"3D9.1C2D57088B","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/16/2016 10:24:49 AM","C1","140","","","1"
"3D9.1C2D57088B","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/16/2016 10:24:49 AM","C2","140","","","1"
"3D9.1C2D57088B","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/16/2016 10:24:51 AM","91","140","","","1"
"3D9.1C2D57088B","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/16/2016 10:24:51 AM","92","140","","","1"
"3D9.1C2D57088B","Chinook","Observation","LRW - Lemhi River Weir","LRW","Lemhi River Weir","LRW","12/18/2015 1:55:37 AM","A4","110","","","1"
"3D9.1C2D57095A","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/21/2015 8:00:00 AM","NA","0","LEMHIR","7/21/2015 10:00:00 AM","1"
"3D9.1C2D57095A","Chinook","Observation","LRW - Lemhi River Weir","LRW","Lemhi River Weir","LRW","12/13/2015 5:27:10 PM","A2","110","","","1"
"3D9.1C2D57097E","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/21/2015 8:00:00 AM","NA","0","LEMHIR","7/21/2015 10:00:00 AM","1"
"3D9.1C2D570BF9","Chinook","Mark","BTIMBC - Big Timber Creek, Lemhi River Basin","BTIMBC","Big Timber Creek, Lemhi River Basin","BTIMBC","8/6/2015 7:15:00 AM","NA","0","BTIMBC","8/6/2015 11:27:00 AM","1"
"3D9.1C2D570C5F","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/22/2015 9:00:00 AM","NA","0","LEMHIR","7/22/2015 9:30:00 AM","1"
"3D9.1C2D5727CB","Chinook","Mark","BTIMBC - Big Timber Creek, Lemhi River Basin","BTIMBC","Big Timber Creek, Lemhi River Basin","BTIMBC","8/6/2015 7:15:00 AM","NA","0","BTIMBC","8/6/2015 11:27:00 AM","1"
"3D9.1C2D5727CB","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/16/2016 8:47:22 AM","01","150","","","1"
"3D9.1C2D5727CB","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/16/2016 8:47:25 AM","02","150","","","1"
"3D9.1C2D5727CB","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/16/2016 8:47:29 AM","03","150","","","1"
"3D9.1C2D5727CB","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/16/2016 8:47:31 AM","04","150","","","1"
"3D9.1C2D5727CB","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/16/2016 4:20:58 PM","B1","150","","","1"
"3D9.1C2D5727CB","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/16/2016 4:20:58 PM","B2","150","","","1"
"3D9.1C2D5727CB","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/16/2016 4:20:58 PM","B3","150","","","1"
