"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","Event Length mm","Event Weight g","CTH Count"
"3D9.1C2DE3BC17","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/7/2015 12:29:40 PM","81","160","","","","","1"
"3D9.1C2DE3BC17","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/7/2015 12:29:40 PM","82","160","","","","","1"
"3D9.1C2DE3BC17","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/7/2015 12:29:40 PM","83","160","","","","","1"
"3D9.1C2DE3BC17","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","JDJ","5/7/2015 12:29:41 PM","84","160","","","","","1"
"3D9.1C2DE3BC17","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","8/25/2014 8:04:00 AM","NA","0","LEMHIR","8/25/2014 2:18:00 PM","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/18/2014 6:24:00 AM","NA","0","HAYDNC","9/18/2014 5:00:00 PM","71","4.1","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","BCC","5/22/2015 5:31:25 AM","01","100","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","BCC","5/22/2015 5:31:26 AM","01","100","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 2:47:22 PM","01","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 2:47:24 PM","02","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 2:47:27 PM","03","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 2:47:30 PM","04","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:11 PM","A1","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:12 PM","A2","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:12 PM","A3","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:12 PM","A4","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:21 PM","C1","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:21 PM","C2","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:21 PM","C3","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:22 PM","C4","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:24 PM","91","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:24 PM","92","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/11/2015 5:12:24 PM","93","150","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/17/2015 1:24:23 PM","01","170","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/17/2015 1:24:27 PM","02","170","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/17/2015 1:24:29 PM","03","170","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/17/2015 1:24:33 PM","04","170","","","","","1"
"3D9.1C2DE3CA14","Chinook","Wild Fish or Natural Production","Recapture","River","HAYDNC","10/2/2014 6:06:00 AM","NA","0","HAYDNC","10/2/2014 12:23:00 PM","74","4.8","1"
"3D9.1C2DE3D7AC","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/18/2014 6:24:00 AM","NA","0","HAYDNC","9/18/2014 5:00:00 PM","82","7.2","1"
"3D9.1C2DE3D7AD","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/20/2014 8:07:00 AM","NA","0","LEMHIR","8/20/2014 12:25:00 PM","71","","1"
"3D9.1C2DE3DC56","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/20/2014 8:07:00 AM","NA","0","LEMHIR","8/20/2014 12:25:00 PM","85","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/18/2014 6:24:00 AM","NA","0","HAYDNC","9/18/2014 5:00:00 PM","81","6.9","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 12:30:07 AM","01","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 12:30:09 AM","02","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 12:30:12 AM","03","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 12:30:15 AM","04","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:13 AM","A1","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:13 AM","A2","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:13 AM","A3","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:14 AM","A4","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:23 AM","C1","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:23 AM","C2","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:23 AM","C3","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:23 AM","C4","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:25 AM","91","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:26 AM","92","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GOJ","5/27/2015 8:31:26 AM","93","150","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:36:39 AM","01","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:36:43 AM","02","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:36:45 AM","03","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:36:48 AM","04","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:37:32 AM","A1","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:37:32 AM","A2","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:37:32 AM","A3","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:37:32 AM","A4","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:37:39 AM","C1","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:37:39 AM","C2","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:37:39 AM","C3","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:37:39 AM","C4","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:38:14 AM","81","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:38:15 AM","82","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:38:16 AM","83","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:38:17 AM","84","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:38:18 AM","85","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","6/1/2015 11:38:18 AM","86","170","","","","","1"
"3D9.1C2DE83EF4","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","5/16/2015 8:05:00 AM","NA","0","LEMHIR","5/16/2015 12:39:00 PM","106","14.4","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/20/2014 8:07:00 AM","NA","0","LEMHIR","8/20/2014 12:25:00 PM","83","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","BCC","5/8/2015 7:52:41 PM","01","100","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/24/2015 11:42:18 AM","B1","140","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/24/2015 11:42:18 AM","B2","140","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/24/2015 11:42:28 AM","C1","140","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/24/2015 11:42:28 AM","C2","140","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/24/2015 11:42:31 AM","91","140","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","GRJ","4/24/2015 11:42:31 AM","92","140","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/29/2015 7:54:56 PM","01","150","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/29/2015 7:54:58 PM","02","150","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/29/2015 7:55:00 PM","03","150","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","LMJ","4/29/2015 7:55:02 PM","04","150","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/3/2015 4:09:28 PM","01","170","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/3/2015 4:09:32 PM","02","170","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/3/2015 4:09:34 PM","03","170","","","","","1"
"3D9.1C2DE8403B","Chinook","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","MCJ","5/3/2015 4:09:38 PM","04","170","","","","","1"
"3D9.1C2DE8404A","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/20/2014 8:07:00 AM","NA","0","LEMHIR","8/20/2014 12:25:00 PM","84","","1"
"3D9.1C2DE84976","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/21/2014 9:09:00 AM","NA","0","LEMHIR","8/21/2014 4:13:00 PM","103","13.1","1"
"3D9.1C2DE84B3C","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/19/2014 6:54:00 AM","NA","0","HAYDNC","9/19/2014 3:30:00 PM","76","6.7","1"
"3D9.1C2DE855BE","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/20/2014 8:07:00 AM","NA","0","LEMHIR","8/20/2014 12:25:00 PM","85","7.4","1"
"3D9.1C2DE857C9","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/20/2014 8:07:00 AM","NA","0","LEMHIR","8/20/2014 12:25:00 PM","72","5","1"
"3D9.1C2DE85806","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/24/2014 7:53:00 AM","NA","0","LEMHIR","8/24/2014 2:26:00 PM","88","9.4","1"
"3D9.1C2DE85866","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/22/2014 7:46:00 AM","NA","0","LEMHIR","8/22/2014 2:58:00 PM","114","","1"
"3D9.1C2DE85866","Chinook","Wild Fish or Natural Production","Recapture","River","LEMHIR","10/28/2014 1:59:00 AM","NA","0","LEMHIR","10/28/2014 3:44:00 AM","120","21.1","1"
"3D9.1C2DE86598","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/18/2014 6:24:00 AM","NA","0","HAYDNC","9/18/2014 5:00:00 PM","87","7.9","1"
"3D9.1C2DE870E7","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/18/2014 6:24:00 AM","NA","0","HAYDNC","9/18/2014 5:00:00 PM","92","9.6","1"
"3D9.1C2DE87394","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/24/2014 7:53:00 AM","NA","0","LEMHIR","8/24/2014 2:26:00 PM","98","12","1"
"3D9.1C2DE873A8","Chinook","Wild Fish or Natural Production","Mark","River","LEMHIR","8/22/2014 7:46:00 AM","NA","0","LEMHIR","8/22/2014 2:58:00 PM","103","","1"
"3D9.1C2DE87E30","Chinook","Wild Fish or Natural Production","Mark","River","HAYDNC","9/18/2014 6:24:00 AM","NA","0","HAYDNC","9/18/2014 5:00:00 PM","85","7.9","1"
