"Tag Code","Mark Species Name","Event Type Name","Event Site Name","Event Site Code Value","Event Site Info Name","Event Site Info Code","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2D76397D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/2/2012 5:33:39 AM","31","150","","","1"
"3D9.1C2D76397D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/2/2012 5:33:40 AM","32","150","","","1"
"3D9.1C2D76397D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/2/2012 5:33:41 AM","33","150","","","1"
"3D9.1C2D76397D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/2/2012 8:56:46 AM","91","150","","","1"
"3D9.1C2D76397D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/2/2012 8:56:46 AM","92","150","","","1"
"3D9.1C2D76397D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/2/2012 8:56:46 AM","93","150","","","1"
"3D9.1C2D76397D","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/5/2012 1:21:19 PM","01","170","","","1"
"3D9.1C2D76397D","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/5/2012 1:21:23 PM","02","170","","","1"
"3D9.1C2D76397D","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/5/2012 1:21:26 PM","03","170","","","1"
"3D9.1C2D76397D","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/5/2012 1:21:29 PM","04","170","","","1"
"3D9.1C2D7639AF","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/17/2011 5:05:00 PM","NA","0","HAYDNC","8/17/2011 7:41:00 PM","1"
"3D9.1C2D7639AF","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","11/12/2011 8:15:06 PM","A5","120","","","1"
"3D9.1C2D7639AF","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/29/2012 2:06:59 PM","01","150","","","1"
"3D9.1C2D7639AF","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/29/2012 2:07:01 PM","02","150","","","1"
"3D9.1C2D7639AF","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/29/2012 2:07:03 PM","03","150","","","1"
"3D9.1C2D7639AF","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/29/2012 2:07:05 PM","04","150","","","1"
"3D9.1C2D763C6C","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/26/2011 7:17:00 PM","NA","0","HAYDNC","8/26/2011 9:46:00 PM","1"
"3D9.1C2D763C6C","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/28/2012 8:05:01 PM","01","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/28/2012 8:05:03 PM","02","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/28/2012 8:05:07 PM","03","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/28/2012 8:05:08 PM","04","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","8/27/2011 8:26:59 PM","A1","100","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LLR - Lower Lemhi River","LLR","Lower Lemhi River","LLR","11/3/2011 4:14:16 AM","A1","110","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 6:39:21 AM","01","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 6:39:23 AM","02","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 6:39:25 AM","03","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 6:39:28 AM","04","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:23:38 AM","B1","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:23:38 AM","B2","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:23:39 AM","B3","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:23:39 AM","B4","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:23:43 AM","41","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:23:43 AM","42","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:23:43 AM","43","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:44:21 AM","91","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:44:21 AM","92","150","","","1"
"3D9.1C2D763C6C","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","4/30/2012 7:44:21 AM","93","150","","","1"
"3D9.1C2D763C6C","Chinook","Recapture","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/27/2011 7:24:00 PM","NA","0","HAYDNC","8/27/2011 10:07:00 PM","1"
"3D9.1C2D7641A4","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","9/8/2011 6:14:00 PM","NA","0","LEMHIR","9/8/2011 8:15:00 PM","1"
"3D9.1C2D7641A8","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/27/2011 7:24:00 PM","NA","0","HAYDNC","8/27/2011 10:07:00 PM","1"
"3D9.1C2D7641A8","Chinook","Recapture","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","10/7/2011 12:21:00 AM","NA","0","HAYDNC","10/7/2011 7:25:00 AM","1"
"3D9.1C2D7641D2","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/16/2011 5:25:00 PM","NA","0","HAYDNC","8/16/2011 7:41:00 PM","1"
"3D9.1C2D7641DF","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/26/2011 7:17:00 PM","NA","0","HAYDNC","8/26/2011 9:46:00 PM","1"
"3D9.1C2D7641DF","Chinook","Recapture","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/27/2011 7:36:00 AM","NA","0","HAYDNC","8/27/2011 7:56:00 AM","1"
"3D9.1C2D764204","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/27/2011 7:24:00 PM","NA","0","HAYDNC","8/27/2011 10:07:00 PM","1"
"3D9.1C2D76486F","Chinook","Mark","BIGSPC - Big Springs Creek, Lemhi River Basin","BIGSPC","Big Springs Creek, Lemhi River Basin","BIGSPC","8/14/2011 7:29:00 PM","NA","0","BIGSPC","8/14/2011 9:00:00 PM","1"
"3D9.1C2D76486F","Chinook","Recapture","BIGSPC - Big Springs Creek, Lemhi River Basin","BIGSPC","Big Springs Creek, Lemhi River Basin","BIGSPC","8/15/2011 4:10:00 PM","NA","0","BIGSPC","8/15/2011 5:30:00 PM","1"
"3D9.1C2D76492D","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","8/27/2011 7:24:00 PM","NA","0","HAYDNC","8/27/2011 10:07:00 PM","1"
"3D9.1C2D76492D","Chinook","Observation","HYC - Hayden Creek In-stream Array","HYC","Hayden Creek In-stream Array","HYC","11/3/2011 5:57:40 PM","A4","120","","","1"
