"Tag Code","Mark Species Name","Event Type Name","Event Site Name","Event Site Code Value","Event Site Info Name","Event Site Info Code","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.1B7971B6A3","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/21/2019 5:36:00 AM","NA","0","LEMHIR","6/21/2019 1:45:00 PM","1"
"384.1B7971BC6F","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/21/2019 5:36:00 AM","NA","0","LEMHIR","6/21/2019 1:45:00 PM","1"
"384.1B7971BE01","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/20/2019 5:38:00 AM","NA","0","LEMHIR","6/20/2019 8:47:00 AM","1"
"384.1B7971BE01","Chinook","Observation","BCC - BON PH2 Corner Collector","BCC","BON PH2 Corner Collector","BCC","5/24/2020 4:51:08 AM","01","100","","","1"
"384.1B7971BE01","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/22/2020 9:55:37 PM","01","160","","","1"
"384.1B7971BE01","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/22/2020 9:55:38 PM","01","160","","","1"
"384.1B7971BE01","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/22/2020 9:55:40 PM","02","160","","","1"
"384.1B7971BE01","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/22/2020 9:55:42 PM","03","160","","","1"
"384.1B7971BE01","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","5/22/2020 9:55:44 PM","04","160","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:55:08 PM","01","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:55:12 PM","02","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:55:14 PM","03","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:55:17 PM","04","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:55:18 PM","04","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:01 PM","B1","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:01 PM","B2","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:02 PM","B3","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:02 PM","B4","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:18 PM","D1","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:18 PM","D2","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:18 PM","D3","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:18 PM","D4","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:46 PM","81","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:46 PM","82","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:48 PM","83","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:48 PM","84","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:49 PM","85","170","","","1"
"384.1B7971BE01","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","5/20/2020 10:57:50 PM","86","170","","","1"
"384.1B7971BFA3","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/19/2019 6:04:00 AM","NA","0","LEMHIR","6/19/2019 12:36:00 PM","1"
"384.1B7971C1AD","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/19/2019 6:04:00 AM","NA","0","LEMHIR","6/19/2019 12:36:00 PM","1"
"384.1B7971C1AE","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/20/2019 5:38:00 AM","NA","0","LEMHIR","6/20/2019 8:47:00 AM","1"
"384.1B7971C457","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/19/2019 6:04:00 AM","NA","0","LEMHIR","6/19/2019 12:36:00 PM","1"
"384.1B7971C4EC","Chinook","Mark","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","9/18/2018 7:27:00 AM","NA","0","HAYDNC","9/18/2018 2:52:00 PM","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 3:34:01 AM","01","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 3:34:03 AM","02","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 3:34:06 AM","03","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 3:34:08 AM","04","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:34 AM","A1","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:35 AM","A2","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:35 AM","A3","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:35 AM","A4","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:46 AM","C1","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:46 AM","C2","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:46 AM","C3","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:47 AM","C4","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:49 AM","91","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:50 AM","92","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","5/23/2019 4:38:50 AM","93","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:24:19 PM","01","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:24:22 PM","02","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:24:24 PM","03","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:25:55 PM","B1","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:25:56 PM","B2","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:26:09 PM","C1","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:26:09 PM","C2","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:26:11 PM","91","150","","","1"
"384.1B7971C4EC","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/20/2019 9:26:11 PM","92","150","","","1"
"384.1B7971C4EC","Chinook","Observation","LLR - Lower Lemhi River","LLR","Lower Lemhi River","LLR","5/16/2019 1:15:39 AM","05","120","","","1"
"384.1B7971C4EC","Chinook","Recapture","HAYDNC - Hayden Creek, Lemhi River Basin","HAYDNC","Hayden Creek, Lemhi River Basin","HAYDNC","9/19/2018 7:10:00 AM","NA","0","HAYDNC","9/19/2018 12:53:00 PM","1"
"384.1B7971C672","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/19/2019 6:04:00 AM","NA","0","LEMHIR","6/19/2019 12:36:00 PM","1"
"384.1B7971C6B2","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/19/2019 6:04:00 AM","NA","0","LEMHIR","6/19/2019 12:36:00 PM","1"
"384.1B7971C716","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/19/2019 6:04:00 AM","NA","0","LEMHIR","6/19/2019 12:36:00 PM","1"
"384.1B7971C829","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/25/2019 5:25:00 AM","NA","0","LEMHIR","6/25/2019 12:05:00 PM","1"
"384.1B79725D2E","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/24/2019 5:49:00 AM","NA","0","LEMHIR","6/24/2019 1:54:00 PM","1"
"384.1B79727423","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/19/2019 6:04:00 AM","NA","0","LEMHIR","6/19/2019 12:36:00 PM","1"
"384.1B7972FEA3","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/25/2019 5:25:00 AM","NA","0","LEMHIR","6/25/2019 12:05:00 PM","1"
"384.1B7972FEA3","Chinook","Recapture","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/26/2019 5:29:00 AM","NA","0","LEMHIR","6/26/2019 2:07:00 PM","1"
"384.1B79730283","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/25/2019 5:25:00 AM","NA","0","LEMHIR","6/25/2019 12:05:00 PM","1"
"384.1B79730283","Chinook","Recapture","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","6/26/2019 5:29:00 AM","NA","0","LEMHIR","6/26/2019 2:07:00 PM","1"
